Id,ClaseMS,ZonificaciónMS,FrenteLote,ÁreaLote,Calle,Callejón,FormaLote,ContornoTerreno,Servicios,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,ÁreaPiscina,CalidadPiscina,Cerca,CaracterísticaMiscelánea,ValorMisceláneo,MesVenta,AñoVenta,TipoVenta,CondiciónVenta,PrecioVenta
1291,80,Residencial baja densidad,,14112,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Esquina,Suave,NAmes,Normal,Normal,Unifamiliar,Nivel dividido,5,7,1964,1964,A cuatro aguas,Teja compuesta,Revestimiento madera,Tablero duro,Ladrillo a la vista,86.0,TA,TA,Hormigón vertido,TA,TA,Av,GLQ,1014,Unf,0,138,1152,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,1152,0,0,1152,1,0,1,0,3,1,TA,6,Típico,1,Buena,Adosado,1964.0,Terminación regular,2,484,Típica/Aceptable,Típica/Aceptable,Sí,227,0,0,0,0,0,,,,0,4,2010,Escritura de garantía,Normal,180500
1292,160,Residencial media densidad,21.0,1680,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,BrDale,Normal,Normal,Adosado (int.),2 plantas,5,7,1972,1972,A dos aguas,Teja compuesta,Cemento-fibra,Cemento-fibra,Ladrillo a la vista,268.0,TA,TA,Bloque cemento,TA,TA,No,ALQ,231,Unf,0,399,630,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,630,672,0,1302,0,0,2,1,3,1,TA,6,Típico,0,,Independiente,1972.0,Sin terminar,1,264,Típica/Aceptable,Típica/Aceptable,Sí,185,0,0,0,0,0,,,,0,2,2009,Escritura de garantía,Normal,119500
1293,70,Residencial media densidad,60.0,6600,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Esquina,Suave,OldTown,Normal,Normal,Unifamiliar,2 plantas,5,4,1892,1965,A dos aguas,Teja compuesta,Revestimiento madera,Revestimiento madera,Ninguno,0.0,TA,TA,Piedra,TA,TA,No,Unf,0,Unf,0,994,994,Gas aire forzado,Típica/Aceptable,No,Disyuntores estándar,1378,994,0,2372,0,0,2,0,4,2,TA,11,Mínimo 2,0,,Adosado,1985.0,Terminación regular,1,432,Típica/Aceptable,Típica/Aceptable,Sí,0,287,0,0,0,0,,,,0,12,2009,Escritura de garantía,Normal,107500
1294,60,Residencial baja densidad,78.0,10140,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NWAmes,Normal,Normal,Unifamiliar,2 plantas,7,5,1976,1976,A dos aguas,Teja compuesta,Tablero duro,Tablero duro,Ninguno,0.0,TA,TA,Hormigón vertido,Gd,TA,No,GLQ,194,Unf,0,638,832,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,832,832,0,1664,0,0,2,1,4,1,TA,8,Típico,1,Típica/Aceptable,Adosado,1976.0,Terminación regular,2,528,Típica/Aceptable,Típica/Aceptable,Sí,0,28,0,0,259,0,,GdWo,,0,3,2006,Escritura de garantía,Normal,162900
1295,20,Residencial baja densidad,60.0,8172,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Edwards,Normal,Normal,Unifamiliar,1 planta,5,7,1955,1990,A cuatro aguas,Teja compuesta,Tejas madera,Contrachapado,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,Rec,167,Unf,0,697,864,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,864,0,0,864,1,0,1,0,2,1,TA,5,Típico,0,,Independiente,1957.0,Sin terminar,2,572,Típica/Aceptable,Típica/Aceptable,No,0,0,0,0,0,0,,,,0,4,2006,Escritura de garantía,Normal,115000
1296,20,Residencial baja densidad,70.0,8400,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NAmes,Calle alimentadora,Normal,Unifamiliar,1 planta,5,5,1968,1968,A cuatro aguas,Teja compuesta,Tablero duro,Tablero duro,Ladrillo a la vista,168.0,TA,TA,Bloque cemento,TA,TA,Av,BLQ,1016,Unf,0,36,1052,Gas aire forzado,Buena,Sí,Disyuntores estándar,1052,0,0,1052,1,0,1,1,3,1,TA,5,Típico,0,,Adosado,1968.0,Terminación regular,1,288,Típica/Aceptable,Típica/Aceptable,Sí,356,0,0,0,0,0,,GdWo,,0,11,2006,Escritura de garantía,Normal,138500
1297,20,Residencial baja densidad,80.0,8700,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NAmes,Normal,Normal,Unifamiliar,1 planta,5,6,1963,1963,A cuatro aguas,Teja compuesta,Revestimiento metal,Revestimiento metal,Ladrillo a la vista,148.0,TA,Gd,Bloque cemento,TA,TA,Mn,ALQ,776,Unf,0,344,1120,Gas aire forzado,Buena,Sí,Disyuntores estándar,1128,0,0,1128,1,0,2,0,3,1,TA,6,Típico,0,,Adosado,1963.0,Terminación regular,2,525,Típica/Aceptable,Típica/Aceptable,Sí,192,20,123,0,0,0,,MnPrv,,0,12,2008,Escritura de garantía,Normal,155000
1298,180,Residencial media densidad,35.0,3675,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Edwards,Normal,Normal,Adosado (ext.),Entrada dividida,6,5,2005,2006,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,82.0,TA,TA,Hormigón vertido,Gd,TA,Gd,GLQ,547,Unf,0,0,547,Gas aire forzado,Buena,Sí,Disyuntores estándar,1072,0,0,1072,1,0,2,0,2,1,TA,5,Típico,0,,Sótano,2005.0,Terminado,2,525,Típica/Aceptable,Típica/Aceptable,Sí,0,44,0,0,0,0,,,,0,6,2006,Nuevo,Parcial,140000
1299,60,Residencial baja densidad,313.0,63887,Pavimentada,,Muy irregular,Desnivelado,Todos los servicios públicos,Esquina,Suave,Edwards,Calle alimentadora,Normal,Unifamiliar,2 plantas,10,5,2008,2008,A cuatro aguas,Teja de arcilla,Estuco,Estuco,Piedra,796.0,Ex,TA,Hormigón vertido,Ex,TA,Gd,GLQ,5644,Unf,0,466,6110,Gas aire forzado,Excelente,Sí,Disyuntores estándar,4692,950,0,5642,2,0,2,1,3,1,Ex,12,Típico,3,Buena,Adosado,2008.0,Terminado,2,1418,Típica/Aceptable,Típica/Aceptable,Sí,214,292,0,0,0,480,Gd,,,0,1,2008,Nuevo,Parcial,160000
1300,20,Residencial baja densidad,75.0,7500,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NAmes,Normal,Normal,Unifamiliar,1 planta,5,7,1959,1994,A cuatro aguas,Teja compuesta,Ladrillo a la vista,Ladrillo a la vista,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,LwQ,340,Rec,906,0,1246,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Típico,0,,Adosado,1959.0,Terminación regular,1,305,Típica/Aceptable,Típica/Aceptable,Sí,218,0,0,0,0,0,,GdPrv,,0,5,2010,Escritura de garantía,Normal,154000
1301,60,Residencial baja densidad,,10762,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Cul-de-sac,Suave,Gilbert,Normal,Normal,Unifamiliar,2 plantas,7,5,1999,1999,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,344.0,Gd,TA,Hormigón vertido,Gd,TA,No,GLQ,694,Unf,0,284,978,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1005,978,0,1983,0,0,2,1,3,1,Gd,9,Típico,1,Típica/Aceptable,Adosado,1999.0,Terminado,2,490,Típica/Aceptable,Típica/Aceptable,Sí,0,0,0,0,0,0,,,,0,5,2009,Escritura de garantía,Normal,225000
1302,70,Residencial baja densidad,,7500,Pavimentada,,Irregular leve,Desnivelado,Todos los servicios públicos,Interior,Suave,Crawfor,Normal,Normal,Unifamiliar,2 plantas,6,7,1942,1950,A dos aguas,Teja compuesta,Revestimiento madera,Revestimiento madera,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,BLQ,547,Unf,0,224,771,Gas aire forzado,Regular,Sí,Disyuntores estándar,753,741,0,1494,0,0,1,0,3,1,Gd,7,Típico,2,Buena,Adosado,1942.0,Sin terminar,1,213,Típica/Aceptable,Típica/Aceptable,Parcial,0,0,0,0,224,0,,,,0,11,2009,Escritura de garantía,Normal,177500
1303,60,Residencial baja densidad,92.0,10120,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NoRidge,Normal,Normal,Unifamiliar,2 plantas,8,5,1994,1994,A cuatro aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,391.0,Gd,TA,Hormigón vertido,Gd,TA,No,GLQ,740,Unf,0,425,1165,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,Típico,1,Típica/Aceptable,Adosado,1994.0,Terminación regular,3,844,Típica/Aceptable,Típica/Aceptable,Sí,309,78,0,0,0,0,,,,0,12,2006,Escritura de garantía,Normal,290000
1304,20,Residencial baja densidad,73.0,8688,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Somerst,Normal,Normal,Unifamiliar,1 planta,7,5,2005,2005,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,228.0,Gd,TA,Hormigón vertido,Gd,TA,Av,Unf,0,Unf,0,1616,1616,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Típico,0,,Adosado,2005.0,Terminación regular,3,834,Típica/Aceptable,Típica/Aceptable,Sí,208,59,0,0,0,0,,,,0,4,2006,Escritura de garantía,Normal,232000
1305,160,Residencial media densidad,32.0,3363,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Edwards,Normal,Normal,Adosado (ext.),2 plantas,7,5,2004,2004,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Piedra,117.0,Gd,TA,Hormigón vertido,Gd,TA,No,Unf,0,Unf,0,976,976,Gas aire forzado,Excelente,Sí,Disyuntores estándar,976,732,0,1708,0,0,2,0,3,1,Gd,7,Mayor 1,0,,Independiente,2004.0,Sin terminar,2,380,Típica/Aceptable,Típica/Aceptable,Sí,0,40,0,0,0,0,,,,0,4,2006,Escritura de garantía,Normal,130000
1306,20,Residencial baja densidad,108.0,13173,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Esquina,Suave,NridgHt,Normal,Normal,Unifamiliar,1 planta,9,5,2006,2007,A cuatro aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Piedra,300.0,Gd,TA,Hormigón vertido,Ex,TA,No,GLQ,1572,Unf,0,80,1652,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Típico,2,Excelente,Adosado,2006.0,Terminado,2,840,Típica/Aceptable,Típica/Aceptable,Sí,404,102,0,0,0,0,,,,0,11,2009,Escritura de garantía,Normal,325000
1307,120,Residencial baja densidad,48.0,6955,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Interior,Suave,NridgHt,Normal,Normal,Adosado (ext.),1 planta,7,5,2005,2006,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Piedra,94.0,Gd,TA,Hormigón vertido,Gd,TA,No,Unf,0,Unf,0,1368,1368,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Típico,1,Buena,Adosado,2005.0,Terminación regular,2,474,Típica/Aceptable,Típica/Aceptable,Sí,132,35,0,0,0,0,,,,0,9,2006,Nuevo,Parcial,202500
1308,20,Residencial baja densidad,60.0,8072,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,CollgCr,Normal,Normal,Unifamiliar,1 planta,5,5,1994,1995,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,TA,Gd,Hormigón vertido,Gd,Gd,No,ALQ,746,Unf,0,244,990,Gas aire forzado,Excelente,Sí,Disyuntores estándar,990,0,0,990,1,0,1,0,3,1,TA,5,Típico,0,,Independiente,2000.0,Sin terminar,2,480,Típica/Aceptable,Típica/Aceptable,Sí,0,64,0,0,0,0,,,,0,5,2009,Escritura de garantía,Normal,138000
1309,20,Residencial media densidad,100.0,12000,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,OldTown,Normal,Normal,Unifamiliar,1 planta,5,7,1948,2005,A dos aguas,Teja compuesta,Revestimiento metal,Revestimiento metal,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,GLQ,144,ALQ,608,172,924,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Típico,0,,Adosado,1948.0,Sin terminar,2,528,Típica/Aceptable,Típica/Aceptable,Sí,0,36,0,0,0,0,,GdWo,,0,5,2008,Escritura de garantía,Normal,147000
1310,20,Residencial baja densidad,,7153,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,SawyerW,Normal,Normal,Unifamiliar,1 planta,6,5,1991,1991,A dos aguas,Teja compuesta,Tablero duro,Tablero duro,Ladrillo a la vista,88.0,TA,TA,Bloque cemento,Gd,TA,No,GLQ,1200,Unf,0,78,1278,Gas aire forzado,Buena,Sí,Disyuntores estándar,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Típico,0,,Adosado,1991.0,Terminación regular,2,496,Típica/Aceptable,Típica/Aceptable,Sí,112,51,0,0,0,0,,GdWo,,0,6,2008,Escritura de garantía,Normal,179200
1311,20,Residencial baja densidad,100.0,17500,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Crawfor,Posición positiva — avenida,Normal,Unifamiliar,1 planta,7,8,1959,2002,A dos aguas,Teja compuesta,Ladrillo a la vista,Tablero duro,Ninguno,0.0,Gd,Gd,Hormigón vertido,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Típico,2,Típica/Aceptable,Adosado,1959.0,Terminado,2,567,Típica/Aceptable,Típica/Aceptable,Sí,0,207,162,0,0,0,,,,0,5,2010,Escritura de garantía,Normal,335000
1312,20,Residencial baja densidad,68.0,8814,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,CollgCr,Normal,Normal,Unifamiliar,1 planta,7,5,2005,2007,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,80.0,Gd,TA,Hormigón vertido,Gd,TA,No,GLQ,925,Unf,0,349,1274,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Típico,0,,Adosado,2005.0,Terminación regular,2,508,Típica/Aceptable,Típica/Aceptable,Sí,264,98,0,0,0,0,,,,0,1,2007,Nuevo,Parcial,203000
1313,60,Residencial baja densidad,,9572,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Interior,Suave,NoRidge,Normal,Normal,Unifamiliar,2 plantas,8,5,1990,1990,A dos aguas,Teja compuesta,Revestimiento madera,Revestimiento madera,Ladrillo a la vista,336.0,Gd,TA,Hormigón vertido,Ex,TA,No,GLQ,482,Unf,0,971,1453,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,Típico,1,Excelente,Adosado,1990.0,Terminación regular,2,750,Buena,Buena,Sí,500,0,0,0,0,0,,,,0,6,2007,Escritura de garantía,Normal,302000
1314,60,Residencial baja densidad,108.0,14774,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Esquina,Suave,NoRidge,Normal,Normal,Unifamiliar,2 plantas,9,5,1999,1999,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,165.0,Gd,TA,Hormigón vertido,Gd,TA,No,Unf,0,Unf,0,1393,1393,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Típico,1,Típica/Aceptable,Integrado,1999.0,Terminado,3,779,Típica/Aceptable,Típica/Aceptable,Sí,668,30,0,0,0,0,,,,0,5,2010,Escritura de garantía,Normal,333168
1315,20,Residencial baja densidad,60.0,8190,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Edwards,Normal,Normal,Unifamiliar,1 planta,4,6,1954,1954,A cuatro aguas,Teja compuesta,Revestimiento madera,Revestimiento madera,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,Rec,732,Unf,0,216,948,Gas aire forzado,Excelente,Sí,Disyuntores estándar,948,0,0,948,1,0,1,0,3,1,TA,5,Típico,1,Típica/Aceptable,Independiente,1956.0,Sin terminar,1,280,Típica/Aceptable,Típica/Aceptable,Sí,0,36,0,0,0,0,,,,0,10,2007,Escritura de garantía,Normal,119000
1316,60,Residencial baja densidad,85.0,11075,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NAmes,Normal,Normal,Unifamiliar,2 plantas,6,5,1969,1969,A dos aguas,Teja compuesta,Tablero duro,Tablero duro,Ninguno,0.0,TA,TA,Bloque cemento,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,Gas aire forzado,Típica/Aceptable,Sí,Disyuntores estándar,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Típico,2,Buena,Adosado,1969.0,Sin terminar,2,576,Típica/Aceptable,Típica/Aceptable,Sí,280,0,0,0,0,0,,,,0,6,2008,Escritura de garantía,Normal,206900
1317,20,Residencial baja densidad,61.0,10226,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Interior,Suave,CollgCr,Normal,Normal,Unifamiliar,1 planta,8,5,2008,2008,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Piedra,270.0,Gd,TA,Hormigón vertido,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1630,0,0,1630,1,0,2,0,3,1,Ex,8,Típico,1,Buena,Adosado,2008.0,Terminación regular,3,860,Típica/Aceptable,Típica/Aceptable,Sí,172,42,0,0,0,0,,,,0,1,2009,Escritura de garantía,Normal,295493
1318,120,Residencial frente a parque,47.0,4230,Pavimentada,Pave,Regular,Nivelado,Todos los servicios públicos,Esquina,Suave,Somerst,Normal,Normal,Adosado (ext.),1 planta,7,5,2006,2007,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,Gd,TA,Hormigón vertido,Ex,Gd,No,Unf,0,Unf,0,1352,1352,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Típico,1,Buena,Adosado,2006.0,Terminación regular,2,466,Típica/Aceptable,Típica/Aceptable,Sí,0,241,0,0,0,0,,,,0,4,2007,Nuevo,Parcial,208900
1319,20,Residencial baja densidad,,14781,Pavimentada,,Irregular moderada,Nivelado,Todos los servicios públicos,Cul-de-sac,Suave,CollgCr,Normal,Normal,Unifamiliar,1 planta,8,5,2001,2002,A cuatro aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,178.0,Gd,TA,Hormigón vertido,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1787,0,0,1787,0,0,2,0,3,1,Gd,7,Típico,1,Típica/Aceptable,Adosado,2001.0,Terminación regular,3,748,Típica/Aceptable,Típica/Aceptable,Sí,198,150,0,0,0,0,,,,0,8,2006,Escritura de garantía,Normal,275000
1320,20,Residencial baja densidad,75.0,10215,Pavimentada,,Regular,Desnivelado,Todos los servicios públicos,Interior,Suave,Edwards,Normal,Normal,Unifamiliar,1 planta,4,5,1954,1954,A cuatro aguas,Teja compuesta,Revestimiento madera,Revestimiento madera,Ladrillo a la vista,132.0,TA,TA,Hormigón vertido,TA,TA,No,ALQ,492,Unf,0,372,864,Gas aire forzado,Excelente,Sí,Disyuntores estándar,948,0,0,948,0,0,1,0,3,1,TA,5,Típico,0,,Adosado,1954.0,Sin terminar,1,248,Típica/Aceptable,Típica/Aceptable,Sí,0,0,0,0,0,0,,,,0,2,2007,Escritura de garantía,Normal,111000
1321,20,Residencial baja densidad,70.0,8400,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,NAmes,Normal,Normal,Unifamiliar,1 planta,6,3,1957,1957,A cuatro aguas,Teja compuesta,Ladrillo a la vista,Ladrillo a la vista,Ninguno,0.0,TA,TA,Bloque cemento,TA,TA,No,ALQ,189,Rec,661,628,1478,Gas aire forzado,Buena,Sí,Disyuntores estándar,1478,0,0,1478,1,0,1,1,3,1,TA,6,Típico,2,Buena,Adosado,1957.0,Terminación regular,2,442,Típica/Aceptable,Típica/Aceptable,Sí,114,0,0,0,216,0,,,,0,6,2009,Escritura de garantía,Normal,156500
1322,20,Residencial baja densidad,,6627,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Esquina,Suave,BrkSide,Calle alimentadora,Normal,Unifamiliar,1 planta,3,6,1949,1950,A cuatro aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,TA,TA,Bloque cemento,,,,,0,,0,0,0,Suelo,Típica/Aceptable,No,Disyuntores estándar,720,0,0,720,0,0,1,0,2,1,TA,4,Típico,0,,Independiente,1955.0,Sin terminar,1,287,Típica/Aceptable,Regular,Sí,0,0,0,0,0,0,,,,0,7,2008,Escritura de garantía,Normal,72500
1323,60,Residencial baja densidad,107.0,10186,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Interior,Suave,NoRidge,Normal,Normal,Unifamiliar,2 plantas,7,5,1992,1992,A dos aguas,Teja compuesta,Tablero duro,Tablero duro,Ninguno,0.0,Gd,TA,Hormigón vertido,Gd,TA,No,GLQ,674,Unf,0,76,750,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1061,862,0,1923,1,0,2,1,3,1,Gd,8,Típico,1,Típica/Aceptable,Adosado,1992.0,Terminación regular,2,564,Típica/Aceptable,Típica/Aceptable,Sí,240,39,0,0,0,0,,,,0,6,2010,Escritura de garantía,Normal,190000
1324,30,Residencial baja densidad,50.0,5330,Pavimentada,,Regular,Ladera,Todos los servicios públicos,Interior,Suave,BrkSide,Normal,Normal,Unifamiliar,1 planta,4,7,1940,1950,A cuatro aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,Fa,TA,Bloque cemento,TA,TA,No,LwQ,280,Unf,0,140,420,Gas aire forzado,Buena,Sí,Disyuntores estándar,708,0,0,708,0,0,1,0,2,1,Fa,5,Típico,0,,,,,0,0,,,Sí,164,0,0,0,0,0,,,,0,12,2009,Escritura de garantía,Normal,82500
1325,20,Residencial baja densidad,75.0,9986,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Somerst,Normal,Normal,Unifamiliar,1 planta,8,5,2006,2007,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ladrillo a la vista,428.0,Gd,TA,Hormigón vertido,Ex,TA,Av,Unf,0,Unf,0,1795,1795,Gas aire forzado,Excelente,Sí,Disyuntores estándar,1795,0,0,1795,0,0,2,0,2,1,Gd,7,Típico,1,Buena,Adosado,2007.0,Terminación regular,3,895,Típica/Aceptable,Típica/Aceptable,Sí,0,49,0,0,0,0,,,,0,2,2007,Nuevo,Parcial,147000
1326,30,Residencial media densidad,40.0,3636,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,IDOTRR,Normal,Normal,Unifamiliar,1 planta,4,4,1922,1950,A dos aguas,Teja compuesta,Tejas asbesto,Tejas asbesto,Ninguno,0.0,TA,TA,Ladrillo-teja,TA,Fa,No,Unf,0,Unf,0,796,796,Gas aire forzado,Regular,No,Disyuntores estándar,796,0,0,796,0,0,1,0,2,1,TA,5,Típico,0,,,,,0,0,,,No,0,0,100,0,0,0,,MnPrv,,0,1,2008,Escritura de garantía,Normal,55000
1327,30,Residencial alta densidad,70.0,4270,Pavimentada,,Regular,Desnivelado,Todos los servicios públicos,Interior,Moderada,Edwards,Normal,Normal,Unifamiliar,1 planta,3,6,1931,2006,A dos aguas,Teja compuesta,Revestimiento metal,Revestimiento metal,Ninguno,0.0,TA,TA,Ladrillo-teja,TA,TA,No,Rec,544,Unf,0,0,544,Gas aire forzado,Excelente,Sí,Disyuntores estándar,774,0,0,774,0,0,1,0,3,1,Gd,6,Típico,0,,,,,0,0,,,Sí,0,0,286,0,0,0,,,,0,5,2007,Escritura de garantía,Normal,79000
1328,20,Residencial baja densidad,60.0,6600,Pavimentada,,Regular,Nivelado,Todos los servicios públicos,Interior,Suave,Mitchel,Normal,Normal,Unifamiliar,1 planta,5,9,1982,2008,A dos aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,Gd,Gd,Bloque cemento,TA,TA,No,ALQ,641,Unf,0,175,816,Gas aire forzado,Excelente,Sí,Disyuntores estándar,816,0,0,816,0,1,1,0,3,1,Gd,5,Típico,1,Excelente,Adosado,1982.0,Sin terminar,1,264,Típica/Aceptable,Típica/Aceptable,Sí,0,0,0,0,0,0,,MnPrv,,0,10,2008,Escritura de garantía,Normal,130500
1329,50,Residencial media densidad,60.0,10440,Pavimentada,Grvl,Regular,Nivelado,Todos los servicios públicos,Esquina,Suave,OldTown,Normal,Normal,Unifamiliar,1.5 planta terminado,6,7,1920,1950,A dos aguas,Teja compuesta,Ladrillo a la vista,Revestimiento madera,Ninguno,0.0,Gd,Gd,Ladrillo-teja,Gd,TA,No,LwQ,493,Unf,0,1017,1510,Gas agua caliente,Excelente,Sí,Disyuntores estándar,1584,1208,0,2792,0,0,2,0,5,1,TA,8,Moderado,2,Típica/Aceptable,Independiente,1920.0,Sin terminar,2,520,Regular,Típica/Aceptable,Sí,0,547,0,0,480,0,,MnPrv,Shed,1150,6,2008,Escritura de garantía,Normal,256000
1330,60,Residencial baja densidad,63.0,9084,Pavimentada,,Irregular leve,Nivelado,Todos los servicios públicos,Interior,Suave,Gilbert,Normal,Normal,Unifamiliar,2 plantas,7,5,1998,1998,A cuatro aguas,Teja compuesta,Revestimiento vinilo,Revestimiento vinilo,Ninguno,0.0,TA,TA,Hormigón vertido,Gd,TA,No,Unf,0,Unf,0,935,935,Gas aire forzado,Buena,Sí,Disyuntores estándar,955,677,0,1632,0,0,2,1,3,1,TA,8,Típico,1,Típica/Aceptable,Adosado,1998.0,Terminado,2,462,Típica/Aceptable,Típica/Aceptable,Sí,0,28,0,0,0,0,,,,0,6,2006,Escritura de garantía,Normal,176500
